repo_name,file_name,alert,commit,state,prev_count,cur_count,file
catkin/catkin_tools,catkin_tools/verbs/catkin_create/cli.py,too-many-branches,ddd6a0da02ffe383fd8334bdfeecce58d0fc03c5,added,0,1,catkin_tools/verbs/catkin_create/cli.py
catkin/catkin_tools,catkin_tools/verbs/catkin_create/cli.py,too-many-branches,5f1b46a580a9a1de531c5bee72e0e95cf78b31d1,removed,1,0,catkin_tools/verbs/catkin_create/cli.py
PMEAL/OpenPNM,openpnm/core/_models.py,too-many-branches,8036f7d6eac1e5a16e86fb14ff11c2fc39fefe84,removed,1,0,openpnm/core/_models.py
PMEAL/OpenPNM,openpnm/core/_models.py,too-many-branches,7e728a90ffc0e1ddad6d9dfb33894868a0e22c08,added,0,1,openpnm/core/_models.py
sergey-dryabzhinsky/dedupsqlfs,lib-dynload/_recordclass/lib/recordclass/dataclass.py,too-many-branches,15bb1f1af9c56ecfcdf00d9048b32283e78620f0,removed,1,0,lib-dynload/_recordclass/lib/recordclass/dataclass.py
ansible/ansible,lib/ansible/utils/display.py,too-many-branches,314bae2a9e26edb42e57aca6ffb4e9e6e1641351,removed,1,0,lib/ansible/utils/display.py
ansible/ansible,lib/ansible/utils/display.py,too-many-branches,eb1141ee799fd8da80052c2e9d5722afab9f1682,added,0,1,lib/ansible/utils/display.py
ansible/ansible,lib/ansible/utils/display.py,too-many-branches,40f21dfd3c7699f5e333fed257da5f452b78f4b4,increase,1,2,lib/ansible/utils/display.py
ansible/ansible,lib/ansible/utils/display.py,too-many-branches,a862ff2d4324f871565ef5b749c6a96ad0ad767e,decrease,2,1,lib/ansible/utils/display.py
ansible/ansible,lib/ansible/utils/display.py,too-many-branches,6f445ca6e5c9c8b85ccc5062e00508c69ca26fde,removed,1,0,lib/ansible/utils/display.py
ansible/ansible,lib/ansible/utils/display.py,too-many-branches,b981a9dfcd1f799abf6183eade556e653792cc03,added,0,1,lib/ansible/utils/display.py
project-chip/connectedhomeip,scripts/tools/memory/gh_report.py,too-many-branches,84446fa785179fdeab4e5138aca9fb2b10e45288,added,0,1,scripts/tools/memory/gh_report.py
project-chip/connectedhomeip,scripts/tools/memory/gh_report.py,too-many-branches,91ea3d50e15ae1670fd31ab7faea4dffed312d2f,removed,1,0,scripts/tools/memory/gh_report.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,331e820165f85e435867ac1ae301b1a623bd1dd0,increase,1,3,pyaccel/lattice.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,77957e5add89666f5c2ef87c17b5e4ab355d38e2,decrease,3,1,pyaccel/lattice.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,6d6acd16f339fa634cc46923a88f4dfdacb6c859,removed,1,0,pyaccel/lattice.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,8cce1a71ff9d2eebc1396a35879fb3cb1f1bf8d0,added,0,2,pyaccel/lattice.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,fbe94d3a08a9829bf845c6a16499a03366439f9c,removed,2,0,pyaccel/lattice.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,2f284864c88e68a315f1ef216767e617630c8379,added,0,2,pyaccel/lattice.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,affdb8ee599e7d50de8792097cdda71f129219c1,removed,2,0,pyaccel/lattice.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,267670e735d8a7067be8b64742f05c7342dc5463,added,0,1,pyaccel/lattice.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,8a86289875a71f6a4978f6bceea6ef7bf1c00f3f,removed,1,0,pyaccel/lattice.py
lnls-fac/pyaccel,pyaccel/lattice.py,too-many-branches,071f461d3de3b02d9e81040f73ffbcf8f98a979f,added,0,1,pyaccel/lattice.py
kizniche/Mycodo,mycodo/utils/influx.py,too-many-branches,035bb13905a3bcc1d15532bc2d9273a8156a370a,added,0,1,mycodo/utils/influx.py
kizniche/Mycodo,mycodo/utils/influx.py,too-many-branches,8a98702eb6d45d25a73c7a7336bc15dfddd935d9,removed,1,0,mycodo/utils/influx.py
kizniche/Mycodo,mycodo/utils/influx.py,too-many-branches,d4b5d347abddf970158a6f29e07911082ccd263b,added,0,1,mycodo/utils/influx.py
tensorflow/federated,tensorflow_federated/python/simulation/iterative_process_compositions.py,too-many-branches,54b7e76a498aced00c3bf2c2ece1c0bc074a40e1,added,0,1,tensorflow_federated/python/simulation/iterative_process_compositions.py
tensorflow/federated,tensorflow_federated/python/simulation/iterative_process_compositions.py,too-many-branches,d24a223b8ee7ec85efec00494242ad725d1626de,removed,1,0,tensorflow_federated/python/simulation/iterative_process_compositions.py
lablup/backend.ai-manager,src/ai/backend/manager/server.py,too-many-branches,f102bba485daab2de02d7e82f0bc24ed5b00eb1b,removed,1,0,src/ai/backend/manager/server.py
openstack/ironic,ironic/drivers/modules/irmc/inspect.py,too-many-branches,5ee7b313480c34c2461af0b0d4dd0191191c4eb3,added,0,1,ironic/drivers/modules/irmc/inspect.py
openstack/ironic,ironic/drivers/modules/irmc/inspect.py,too-many-branches,dbcce25d3840a06ea83d5f76ca90d55c2a0ac629,removed,1,0,ironic/drivers/modules/irmc/inspect.py
openstack/ironic,ironic/drivers/modules/irmc/inspect.py,too-many-branches,233c6408389be5f3e271b46154943bc744e0290e,added,0,1,ironic/drivers/modules/irmc/inspect.py
wagtail/wagtail,wagtail/admin/action_menu.py,too-many-branches,08c7b48d3b6461e7752b1ffeb003b7350ed26dfc,added,0,1,wagtail/admin/action_menu.py
wagtail/wagtail,wagtail/admin/action_menu.py,too-many-branches,1357960c8609db04589998b548c8ebd69ad15af0,removed,1,0,wagtail/admin/action_menu.py
respawner/peering-manager,utils/views.py,too-many-branches,9144630dbaa7e56c6496e7f149ee59a778e6af8a,added,0,1,utils/views.py
respawner/peering-manager,utils/views.py,too-many-branches,4325ea793f5c1fcd35709b8576574ef7b63c7589,removed,1,0,utils/views.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/vizier_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/vizier_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/vizier_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/vizier_service/client.py
yeatmanlab/pyAFQ,AFQ/tasks/viz.py,too-many-branches,526b689f25ff2ddd12a8c588d2cb1c4dda8a253b,removed,1,0,AFQ/tasks/viz.py
yeatmanlab/pyAFQ,AFQ/tasks/viz.py,too-many-branches,ba0503253eb685625f3342c7a73daccda0c4b9d4,added,0,1,AFQ/tasks/viz.py
ligo-cbc/pycbc,pycbc/results/pygrb_plotting_utils.py,too-many-branches,c72a5a30d3a4a91e412c10bf815532373ff8b6ac,added,0,1,pycbc/results/pygrb_plotting_utils.py
ligo-cbc/pycbc,pycbc/results/pygrb_plotting_utils.py,too-many-branches,1fe198f79681f968c4d771fe322181b1a17bda0b,removed,1,0,pycbc/results/pygrb_plotting_utils.py
ligo-cbc/pycbc,pycbc/results/pygrb_plotting_utils.py,too-many-branches,c6d387b89d1c6acd579b12136de70cbaf9bf9e7a,added,0,1,pycbc/results/pygrb_plotting_utils.py
OCA/bank-statement-import,account_statement_import_online_ponto/models/online_bank_statement_provider_ponto.py,too-many-branches,992e383f4c02163dd1b40df266d0ac08407821d3,removed,1,0,account_statement_import_online_ponto/models/online_bank_statement_provider_ponto.py
tomerfiliba/plumbum,plumbum/machines/session.py,too-many-branches,2976a0c237604e5c3dfaf6d3a3864ad6b338c996,added,0,1,plumbum/machines/session.py
tomerfiliba/plumbum,plumbum/machines/session.py,too-many-branches,72e8c1dbac47f93e714ff36f6b50f16f5e0e8571,removed,1,0,plumbum/machines/session.py
isard-vdi/isard,api/src/api/views/DesktopsPersistentView.py,too-many-branches,eb09ba9a2989788b09d585b985db26bf00beca38,added,0,1,api/src/api/views/DesktopsPersistentView.py
isard-vdi/isard,api/src/api/views/DesktopsPersistentView.py,too-many-branches,d0ea9310fd387e1714be57ad992c487f87e320ba,removed,1,0,api/src/api/views/DesktopsPersistentView.py
acorg/dark-matter,dark/consensus.py,too-many-branches,ab2e116f303d933dcc220285d731266dc90dfcab,added,0,1,dark/consensus.py
acorg/dark-matter,dark/consensus.py,too-many-branches,1dd4ebfcba81042182d21b339497b97c490266b2,removed,1,0,dark/consensus.py
acorg/dark-matter,dark/consensus.py,too-many-branches,4ab46d7b2dad3a53a4dd5692e38be265bd6729a3,added,0,1,dark/consensus.py
acorg/dark-matter,dark/consensus.py,too-many-branches,0f6fb658271f19bf6158fdc54a5d93a22aae30e8,increase,1,2,dark/consensus.py
acorg/dark-matter,dark/consensus.py,too-many-branches,ff10ce7b3ad009ae137b1b29af4e782c23fc37c8,decrease,2,1,dark/consensus.py
acorg/dark-matter,dark/consensus.py,too-many-branches,f296b1637d2465c60dd5fbb4565c6e69755b7a92,increase,1,2,dark/consensus.py
acorg/dark-matter,dark/consensus.py,too-many-branches,aa3059c124bd66d06423fd74b189e91c06c19a85,decrease,2,1,dark/consensus.py
acorg/dark-matter,dark/consensus.py,too-many-branches,e20d18eb697c3158e9a6194c77b6ce11c8c72982,removed,1,0,dark/consensus.py
pantsbuild/pants,src/python/pants/backend/python/target_types_rules.py,too-many-branches,54fb09d1e1c38fd99ea524322d62917099594c5b,added,0,1,src/python/pants/backend/python/target_types_rules.py
pantsbuild/pants,src/python/pants/backend/python/target_types_rules.py,too-many-branches,960f12f2da2ef2c1d8b0d4fc1bd64336a282ff8d,removed,1,0,src/python/pants/backend/python/target_types_rules.py
zentralopensource/zentral,zentral/contrib/inventory/tasks.py,too-many-branches,c3f00c53a7e559fa5c581184f1673e6b13128a8d,added,0,1,zentral/contrib/inventory/tasks.py
zentralopensource/zentral,zentral/contrib/inventory/tasks.py,too-many-branches,1b04faf679088a0bab6bd15d9d0d1b965c6a3b06,removed,1,0,zentral/contrib/inventory/tasks.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/job_service/client.py,too-many-branches,4ddc426a6b4b8cd319fa885e363c94b35ef777d9,removed,1,0,google/cloud/aiplatform_v1beta1/services/job_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/job_service/client.py,too-many-branches,81366dcec173ed1e63b17e242c1ef74f623dd31b,added,0,1,google/cloud/aiplatform_v1beta1/services/job_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/job_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/job_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/job_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/job_service/client.py
fabioz/PyDev.Debugger,_pydevd_bundle/pydevd_net_command.py,too-many-branches,51f4ae23c75dfac83d8d22a6a197a94f126a92d2,removed,1,0,_pydevd_bundle/pydevd_net_command.py
biorack/metatlas,metatlas/io/file_converter.py,too-many-branches,53b5f4458cfa4f3b23b3256a6ee16e99addbeeba,removed,1,0,metatlas/io/file_converter.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/index_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1/services/index_service/client.py
psy0rz/zfs_autobackup,zfs_autobackup/CmdPipe.py,too-many-branches,2ffd3baf772c91b6c8bc699cbef66b4c01c1487a,removed,1,0,zfs_autobackup/CmdPipe.py
HumanCompatibleAI/imitation,src/imitation/scripts/train_preference_comparisons.py,too-many-branches,13dce7153c5c72ae0f06aac842347fb2b1b7e957,added,0,1,src/imitation/scripts/train_preference_comparisons.py
HumanCompatibleAI/imitation,src/imitation/scripts/train_preference_comparisons.py,too-many-branches,f9475c5168592259642adf600f288afae7190dcf,removed,1,0,src/imitation/scripts/train_preference_comparisons.py
demisto/content,Packs/BitSight/Integrations/BitSightForSecurityPerformanceManagement/BitSightForSecurityPerformanceManagement.py,too-many-branches,22efaa578953685beb3dd553cc4ec8ecfafb0e3e,removed,1,0,Packs/BitSight/Integrations/BitSightForSecurityPerformanceManagement/BitSightForSecurityPerformanceManagement.py
seleniumbase/SeleniumBase,seleniumbase/core/report_helper.py,too-many-branches,10b937760a9a25dd8ddb95d112cf8a5a00849761,added,0,1,seleniumbase/core/report_helper.py
seleniumbase/SeleniumBase,seleniumbase/core/report_helper.py,too-many-branches,5690d4225687c01ddb3afbc823d95111d4449201,removed,1,0,seleniumbase/core/report_helper.py
Ultimaker/Cura,plugins/RemovableDriveOutputDevice/RemovableDriveOutputDevice.py,too-many-branches,5a5766f11a83b189831336587133f4aa972abcdf,added,0,1,plugins/RemovableDriveOutputDevice/RemovableDriveOutputDevice.py
Ultimaker/Cura,plugins/RemovableDriveOutputDevice/RemovableDriveOutputDevice.py,too-many-branches,d7c24f8bea29fd161b600a2a78751cda06af163a,removed,1,0,plugins/RemovableDriveOutputDevice/RemovableDriveOutputDevice.py
gemrb/gemrb,gemrb/GUIScripts/GUISAVE.py,too-many-branches,2e4d2b4edff9578c1be3fbd8c7188ea1459b9783,increase,1,2,gemrb/GUIScripts/GUISAVE.py
gemrb/gemrb,gemrb/GUIScripts/GUISAVE.py,too-many-branches,3807975c72d2a681f21cba9a9d1bfd57b3e11243,decrease,2,1,gemrb/GUIScripts/GUISAVE.py
gemrb/gemrb,gemrb/GUIScripts/GUISAVE.py,too-many-branches,f9920fb1603f909d77ef6819d83fff231cd08491,increase,1,2,gemrb/GUIScripts/GUISAVE.py
gemrb/gemrb,gemrb/GUIScripts/GUISAVE.py,too-many-branches,4133ce7442a84ee0bb3ed76d3e166360c02c9ccb,decrease,2,1,gemrb/GUIScripts/GUISAVE.py
gemrb/gemrb,gemrb/GUIScripts/GUISAVE.py,too-many-branches,bb1024c881173c35e3e89cd550d370d94cd4d5ad,removed,1,0,gemrb/GUIScripts/GUISAVE.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/pipeline_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1/services/pipeline_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1/services/pipeline_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1/services/pipeline_service/client.py
rwightman/pytorch-image-models,timm/models/vision_transformer.py,too-many-branches,85f894e03d63a7085f6144057e305a4a8e926d04,added,0,1,timm/models/vision_transformer.py
rwightman/pytorch-image-models,timm/models/vision_transformer.py,too-many-branches,41dc49a33752b72dbb3cff5cb181b9953e07971f,removed,1,0,timm/models/vision_transformer.py
rwightman/pytorch-image-models,timm/models/vision_transformer.py,too-many-branches,72cfa577614c5f6cbb23d7f9cec851ea3ed96d4e,added,0,1,timm/models/vision_transformer.py
rwightman/pytorch-image-models,timm/models/vision_transformer.py,too-many-branches,c55bc41a42aa7f9fae77134859c66cf61a5ee1ef,increase,1,2,timm/models/vision_transformer.py
lutris/lutris,lutris/services/gog.py,too-many-branches,427ef2f8ec5f775047eb95d82e2f792387bf6c8d,added,0,1,lutris/services/gog.py
lutris/lutris,lutris/services/gog.py,too-many-branches,d7151f04c640815648bc7fa6713c65f234ecc3b7,removed,1,0,lutris/services/gog.py
lutris/lutris,lutris/services/gog.py,too-many-branches,c53b5bd91cd92372704d34257593f715e42e4189,added,0,1,lutris/services/gog.py
lutris/lutris,lutris/services/gog.py,too-many-branches,7453cdb5dd72ce4d9d25bff58b7745605822cb03,removed,1,0,lutris/services/gog.py
quantumlib/Cirq,cirq-google/cirq_google/devices/known_devices.py,too-many-branches,6e52f54a01b7f41e376642a38f4e63c159eed912,removed,1,0,cirq-google/cirq_google/devices/known_devices.py
google/turbinia,turbinia/workers/partitions.py,too-many-branches,65d6867c2cbd67c3dd4112b6d0345e2bc42d57b3,added,0,1,turbinia/workers/partitions.py
google/turbinia,turbinia/workers/partitions.py,too-many-branches,4fcab02e8109896841f160678d7db552ad9dab4f,removed,1,0,turbinia/workers/partitions.py
google/turbinia,turbinia/workers/partitions.py,too-many-branches,0dcd2da32072a8b331e66f9370317b631aae1819,added,0,1,turbinia/workers/partitions.py
awslabs/sockeye,sockeye/model.py,too-many-branches,e4553d392a8b67c88bf9628384ae956916b06ea2,added,0,1,sockeye/model.py
awslabs/sockeye,sockeye/model.py,too-many-branches,cc7922efc204cb3b2950139969004be6ccf0bdae,removed,1,0,sockeye/model.py
kivy/kivy,kivy/uix/bubble.py,too-many-branches,c459f74a1a0d81cc6c28b76f8b9839bb1c4f4202,removed,1,0,kivy/uix/bubble.py
kivy/kivy,kivy/uix/bubble.py,too-many-branches,c7d5e6a8ba97f6cd5519bc083a6ffa89bb75de8e,added,0,1,kivy/uix/bubble.py
kivy/kivy,kivy/uix/bubble.py,too-many-branches,edf0093b02a3c9b314087eef2caeb754aede85fc,removed,1,0,kivy/uix/bubble.py
kivy/kivy,kivy/uix/bubble.py,too-many-branches,e147e1aafaf9be13a2a6780ad5205ed912025536,added,0,1,kivy/uix/bubble.py
kivy/kivy,kivy/uix/bubble.py,too-many-branches,6856fa81d98b6905ce5988f266017296e9e9e3ab,removed,1,0,kivy/uix/bubble.py
kivy/kivy,kivy/uix/bubble.py,too-many-branches,415e192ca3ff2cffaaa2af359530a3b65e9143f4,added,0,1,kivy/uix/bubble.py
kivy/kivy,kivy/uix/bubble.py,too-many-branches,1717a414c837fd08adb68158e27d451c67d465c6,removed,1,0,kivy/uix/bubble.py
pantsbuild/pex,pex/jobs.py,too-many-branches,f44cba1b9396c111414b2f527642ae7f3bb2d100,added,0,1,pex/jobs.py
pantsbuild/pex,pex/jobs.py,too-many-branches,3e71bc7896935a8177e9bbe9399769c3522528dc,removed,1,0,pex/jobs.py
google/qkeras,qkeras/qtools/qenergy/qenergy.py,too-many-branches,72bd21eca599b915283ebd2e3a6c3e86c96b2331,removed,1,0,qkeras/qtools/qenergy/qenergy.py
anselmobd/fo2,src/geral/views/views.py,too-many-branches,66d0bccae24ac60769775753246e1e2c82a995c5,removed,1,0,src/geral/views/views.py
mesonbuild/meson,mesonbuild/modules/cmake.py,too-many-branches,c42a3fd2fbefce7797766f81f14b89ef0e4c5dcc,removed,1,0,mesonbuild/modules/cmake.py
espressif/esp-idf,components/espcoredump/espcoredump.py,too-many-branches,b9e1869538cdc92e7a70ac32ac93d0b3d977eb11,added,0,2,components/espcoredump/espcoredump.py
espressif/esp-idf,components/espcoredump/espcoredump.py,too-many-branches,d50f021a8cf9bea290f616f0d20157206aceaa21,decrease,2,1,components/espcoredump/espcoredump.py
espressif/esp-idf,components/espcoredump/espcoredump.py,too-many-branches,528cdc15463b87360f6351cc613674c7bd2c07e2,removed,1,0,components/espcoredump/espcoredump.py
mapillary/OpenSfM,opensfm/exif.py,too-many-branches,300cf774c192e8ae5a41aaa789739a30fd4c7138,added,0,1,opensfm/exif.py
mapillary/OpenSfM,opensfm/exif.py,too-many-branches,9268047c9763a58a4985b51a01b516c8823591db,removed,1,0,opensfm/exif.py
ray-project/ray,python/ray/tune/schedulers/resource_changing_scheduler.py,too-many-branches,f20311f1942e8937100b7f162382a2b2a48b0bb5,added,0,1,python/ray/tune/schedulers/resource_changing_scheduler.py
ray-project/ray,python/ray/tune/schedulers/resource_changing_scheduler.py,too-many-branches,4a15c6f8f3ebb634f7cef967a097f621462e4e50,removed,1,0,python/ray/tune/schedulers/resource_changing_scheduler.py
bazelbuild/bazel,tools/build_defs/pkg/build_tar.py,too-many-branches,55928504a6c44629ebc1c54deef6282206def63f,added,0,1,tools/build_defs/pkg/build_tar.py
bazelbuild/bazel,tools/build_defs/pkg/build_tar.py,too-many-branches,a2766230f319155548b53d6d0672b79b150c6702,removed,1,0,tools/build_defs/pkg/build_tar.py
fabioz/Pydev,plugins/org.python.pydev.core/pysrc/pydev_coverage.py,too-many-branches,51b8e15fce708abdbc152b214061bcb03fd6f2b7,added,0,1,plugins/org.python.pydev.core/pysrc/pydev_coverage.py
fabioz/Pydev,plugins/org.python.pydev.core/pysrc/pydev_coverage.py,too-many-branches,86af32cce78906d1e5a3abb65d35da4f7a75d487,removed,1,0,plugins/org.python.pydev.core/pysrc/pydev_coverage.py
fabioz/Pydev,plugins/org.python.pydev.core/pysrc/_pydevd_bundle/pydevd_net_command.py,too-many-branches,89c9e747e052957de792eef2127b6574db1aa2be,removed,1,0,plugins/org.python.pydev.core/pysrc/_pydevd_bundle/pydevd_net_command.py
rackerlabs/django-DefectDojo,dojo/tools/sarif/parser.py,too-many-branches,79df0d7d67939aec3b02426b72e8a2898083ebb9,added,0,1,dojo/tools/sarif/parser.py
rackerlabs/django-DefectDojo,dojo/tools/sarif/parser.py,too-many-branches,e2a2177c3439b4243dc1c7944a48e4e90d259bc5,removed,1,0,dojo/tools/sarif/parser.py
rackerlabs/django-DefectDojo,dojo/tools/sarif/parser.py,too-many-branches,5cc2285ce20ad494f237cb710c731c05886c3a27,added,0,1,dojo/tools/sarif/parser.py
pauliacomi/pyGAPS,src/pygaps/characterisation/area_bet.py,too-many-branches,571354901e306900031e9d15572863b3d40f5faf,removed,1,0,src/pygaps/characterisation/area_bet.py
pauliacomi/pyGAPS,src/pygaps/characterisation/area_bet.py,too-many-branches,5a50593c5701c04c91449819186989f14947b65e,added,0,1,src/pygaps/characterisation/area_bet.py
pauliacomi/pyGAPS,src/pygaps/characterisation/area_bet.py,too-many-branches,bf2c389d2c5fe5889eb705f841a090cf9ba21c20,removed,1,0,src/pygaps/characterisation/area_bet.py
syncle/syncle.github.io,script/gen_publication_html.py,too-many-branches,af35bb96d63d3d6563083943b2c0cf4cf8e1644e,removed,1,0,script/gen_publication_html.py
google/qkeras,qkeras/qtools/interface.py,too-many-branches,39dc01d9a832b7661aa06dd3600b052756d3fcf4,removed,1,0,qkeras/qtools/interface.py
spulec/moto,moto/server.py,too-many-branches,e111cd1ff92796651d877e0163da5506e292873f,added,0,1,moto/server.py
spulec/moto,moto/server.py,too-many-branches,19fef76a5faa8cc5e6df5e82a40016f8b4ad91f6,removed,1,0,moto/server.py
spulec/moto,moto/server.py,too-many-branches,4dd2b66b04e85937b6390aac80c35d991da71047,added,0,1,moto/server.py
spulec/moto,moto/server.py,too-many-branches,5de95b026ac7474d8edbce20666531388babc912,removed,1,0,moto/server.py
spulec/moto,moto/server.py,too-many-branches,f58e6e1038baf2ce7845c0aadbc955769cb285ee,added,0,1,moto/server.py
spulec/moto,moto/server.py,too-many-branches,c9dd9cc7f9ffe6de600a39fbf028db805ed4a0c2,removed,1,0,moto/server.py
spulec/moto,moto/server.py,too-many-branches,759974d9cde81c0af9fd048af193130510b534aa,added,0,1,moto/server.py
spulec/moto,moto/server.py,too-many-branches,dc5353f1aeedbd4c182ed3ce3e3e90acd555e154,removed,1,0,moto/server.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/tensorboard_service/client.py,too-many-branches,e21762b703e3f6f45a40e42395b3387eee72141d,removed,1,0,google/cloud/aiplatform_v1beta1/services/tensorboard_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/tensorboard_service/client.py,too-many-branches,11f7593eb42cf3b3c486b013b1f55fa2d87683fd,added,0,1,google/cloud/aiplatform_v1beta1/services/tensorboard_service/client.py
lowRISC/opentitan,hw/ip/otbn/dv/otbnsim/sim/state.py,too-many-branches,c1a2ea66b28fce9e2b5b0c2b4042ae3c361ade81,added,0,1,hw/ip/otbn/dv/otbnsim/sim/state.py
lowRISC/opentitan,hw/ip/otbn/dv/otbnsim/sim/state.py,too-many-branches,787095948c63633702b64cb9fa34a601258f22ca,removed,1,0,hw/ip/otbn/dv/otbnsim/sim/state.py
pytransitions/transitions,transitions/extensions/nesting.py,too-many-branches,f774c08f3fc31810709d3374e02ce9d7928dc371,added,0,1,transitions/extensions/nesting.py
pytransitions/transitions,transitions/extensions/nesting.py,too-many-branches,e83b4d3a42ebfae198ac07f32e1f8f5cb90adb7a,removed,1,0,transitions/extensions/nesting.py
Neutree/COMTool,COMTool/Main.py,too-many-branches,188148dbf98d99a95ee7afd8c65f44f16dbfbb99,added,0,1,COMTool/Main.py
Neutree/COMTool,COMTool/Main.py,too-many-branches,df3bc8e47f6bc08a1fdfc4a7ba83b9760b618cec,increase,1,3,COMTool/Main.py
Neutree/COMTool,COMTool/Main.py,too-many-branches,218e0c66ae1b73d8179fb7c8542b38d0ec8caa9c,increase,3,5,COMTool/Main.py
Neutree/COMTool,COMTool/Main.py,too-many-branches,6836197a7d9128c64ccba3550e15e4e83bba3ee8,decrease,5,3,COMTool/Main.py
Neutree/COMTool,COMTool/Main.py,too-many-branches,140afa7baa5c0feed803ad22e0fa3919f166c07d,removed,3,0,COMTool/Main.py
Neutree/COMTool,COMTool/Main.py,too-many-branches,df5b78f98f992b570a9482c10101b24464177a0a,added,0,1,COMTool/Main.py
Neutree/COMTool,COMTool/Main.py,too-many-branches,3203497f67a0440ab5a534c89de5207499b6f0de,removed,1,0,COMTool/Main.py
rocky/python-uncompyle6,uncompyle6/scanners/scanner30.py,too-many-branches,ec0669367fc5f1bd1908205c3cc7fc0a16bfcbd2,added,0,1,uncompyle6/scanners/scanner30.py
rocky/python-uncompyle6,uncompyle6/scanners/scanner30.py,too-many-branches,c806ef59c6fffb505ca044b570bbb25aa84fd48a,removed,1,0,uncompyle6/scanners/scanner30.py
rocky/python-uncompyle6,uncompyle6/scanners/scanner30.py,too-many-branches,d6dcaff240493bf9283185d534c74898727bf3c4,added,0,1,uncompyle6/scanners/scanner30.py
virt-manager/virt-manager,virtManager/device/addstorage.py,too-many-branches,64222783d2d7f79d52ba83036c82de68c2e6ef3f,added,0,1,virtManager/device/addstorage.py
virt-manager/virt-manager,virtManager/device/addstorage.py,too-many-branches,8377b7f7b69ed0716fbe2c2818979a273bcb7567,removed,1,0,virtManager/device/addstorage.py
pantsbuild/pants,src/python/pants/base/specs_parser.py,too-many-branches,682828e954bb2507afb8dc7ccc19d97376a14cfa,added,0,1,src/python/pants/base/specs_parser.py
pantsbuild/pants,src/python/pants/base/specs_parser.py,too-many-branches,5e021322ffe92f541a626288b47ccc4ecfa30988,removed,1,0,src/python/pants/base/specs_parser.py
pimutils/khal,khal/settings/utils.py,too-many-branches,06e2675379fef350e02f28089a7b03a5c358d428,added,0,1,khal/settings/utils.py
pimutils/khal,khal/settings/utils.py,too-many-branches,021c6f6ebb2defe64e9c4b4800c5f5d1e11c507c,removed,1,0,khal/settings/utils.py
PMEAL/OpenPNM,openpnm/io/_dict.py,too-many-branches,6eeb8d5d793650edf0296fa6cdf59ed41a783c6f,removed,1,0,openpnm/io/_dict.py
Maselkov/GW2Bot,guildwars2/commerce.py,too-many-branches,fe01fbaaee2c329bb3736629e7a68c5c9e5a2e53,added,0,1,guildwars2/commerce.py
Maselkov/GW2Bot,guildwars2/commerce.py,too-many-branches,da0c4dc4213bade7f5f7c277ce718319f4a0901b,removed,1,0,guildwars2/commerce.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/dataset_service/client.py,too-many-branches,4ddc426a6b4b8cd319fa885e363c94b35ef777d9,removed,1,0,google/cloud/aiplatform_v1beta1/services/dataset_service/client.py
googleapis/python-aiplatform,google/cloud/aiplatform_v1beta1/services/dataset_service/client.py,too-many-branches,81366dcec173ed1e63b17e242c1ef74f623dd31b,added,0,1,google/cloud/aiplatform_v1beta1/services/dataset_service/client.py
